9.928414579492279568e-01
9.335314732115801428e-01
1.104229310231563899e+00
1.356969657775613625e+00
6.422089182045284117e-01
9.064972367995071112e-01
1.016305370790578921e+00
1.154190195345504488e+00
1.475429574834191682e+00
1.496929864215599482e+00
1.203332499022624624e+00
1.389565279417237731e+00
7.445091085978151613e-01
1.752143128412026796e+00
2.000000000000000000e+01
1.194958025169712279e+00
9.305542826968511427e-01
1.000903224383595358e+00
1.770499583281114342e+00
8.258491496330837567e-01
1.281636812643637491e+00
9.408979271895070440e-01
2.000000000000000000e+01
9.403156532176291105e-01
1.589516011845792942e+00
1.633148815801445108e+00
1.254972343025252401e+00
1.291446169378318132e+00
1.067931536198356346e+00
9.481565756571204151e-01
9.274509826015493452e-01
1.606550354049599116e+00
8.746471331941456651e-01
1.370531341441570516e+00
1.183168897371142059e+00
1.182373063263458146e+00
2.029580469867588555e+00
7.369190569881863828e-01
1.143425043956588061e+00
1.078422901875385476e+00
1.141074897828057377e+00
1.470356024386656468e+00
1.158549512595552500e+00
1.468864321005244333e+00
1.444755191149845297e+00
1.405138258046190414e+00
4.730962661800228175e-01
8.924574416896079443e-01
1.582934612855153800e+00
8.114134808744153382e-01
1.262965388035159675e+00
9.409464992373686165e-01
8.209810638907326652e-01
6.588004983419406546e-01
1.109001798938691552e+00
1.352855363550795831e+00
1.098150533640350535e+00
1.027119550167063133e+00
2.000000000000000000e+01
1.184582292108407930e+00
1.618082545791856619e+00
1.251784284990422824e+00
1.837579315411863590e+00
1.182921157979857751e+00
9.470314532445025524e-01
2.000000000000000000e+01
1.410037544617886551e+00
1.670018458129646888e+00
8.317573679625468452e-01
1.114403108413495103e+00
1.339558767438099762e+00
2.000000000000000000e+01
1.378636599941303276e+00
7.573637473720099544e-01
6.148616530490265131e-01
1.841244815438486171e+00
1.115509933702679701e+00
1.295616015549463373e+00
9.074629611203433033e-01
2.000000000000000000e+01
1.434176763643089991e+00
9.117829830159084326e-01
1.166223193484992260e+00
1.618573068184390396e+00
1.472855626128584783e+00
8.715028005827308855e-01
6.037489444273175243e-01
2.000000000000000000e+01
1.241431550148881291e+00
1.393858285444453893e+00
2.000000000000000000e+01
2.000000000000000000e+01
1.320002610899489115e+00
8.849105393001752695e-01
6.652739005992569510e-01
1.319239034090166962e+00
2.000000000000000000e+01
1.593524168765586779e+00
1.513907740441868599e+00
1.462369551934290302e+00
1.339258411744559840e+00
